2013-01-01T01:05:00.000Z,2
2013-01-02T02:02:00.000Z,2
2013-01-03T01:36:00.000Z,2
2013-01-04T01:12:00.000Z,1
2013-01-05T01:26:00.000Z,3
2013-01-06T01:16:00.000Z,3
2013-01-07T01:35:00.000Z,3
2013-01-08T01:44:00.000Z,3
2013-01-09T01:54:00.000Z,4
2013-01-10T00:47:00.000Z,3
2013-01-11T00:33:00.000Z,3
2013-01-12T00:24:00.000Z,3
2013-01-13T00:38:00.000Z,2
2013-01-14T01:01:00.000Z,3
2013-01-15T00:51:00.000Z,3
2013-01-16T01:57:00.000Z,3
2013-01-17T00:49:00.000Z,2
2013-01-18T01:32:00.000Z,2
2013-01-19T01:26:00.000Z,2
2013-01-20T01:31:00.000Z,2
2013-01-21T02:04:00.000Z,2
2013-01-22T01:39:00.000Z,2
2013-01-23T01:11:00.000Z,3
2013-01-24T00:59:00.000Z,3
2013-01-25T01:42:00.000Z,4
2013-01-26T01:32:00.000Z,3
2013-01-27T01:39:00.000Z,3
2013-01-28T01:31:00.000Z,3
2013-01-29T00:41:00.000Z,3
2013-01-30T01:29:00.000Z,2
2013-01-31T02:06:00.000Z,2
2013-02-01T01:27:00.000Z,3
2013-02-02T01:06:00.000Z,3
2013-02-04T01:49:00.000Z,2
2013-02-05T01:23:00.000Z,3
2013-02-06T01:37:00.000Z,4
2013-02-07T01:21:00.000Z,3
2013-02-08T01:15:00.000Z,3
2013-02-09T00:42:00.000Z,3
2013-02-10T01:54:00.000Z,3
2013-02-11T01:44:00.000Z,2
2013-02-12T07:00:00.000Z,2
2013-02-13T01:05:00.000Z,2
2013-02-14T01:39:00.000Z,2
2013-02-15T01:59:00.000Z,2
2013-02-16T02:27:00.000Z,2
2013-02-17T01:01:00.000Z,2
2013-02-18T00:44:00.000Z,2
2013-02-19T01:21:00.000Z,2
2013-02-20T01:05:00.000Z,2
2013-02-22T01:41:00.000Z,4
2013-02-26T01:51:00.000Z,3
2013-02-27T01:55:00.000Z,3
2013-02-28T02:21:00.000Z,4
2013-03-01T01:15:00.000Z,5
2013-03-02T01:42:00.000Z,4
2013-03-03T01:45:00.000Z,3
2013-03-04T01:33:00.000Z,3
2013-03-06T00:07:00.000Z,2
2013-03-07T01:30:00.000Z,2
2013-03-08T01:19:00.000Z,2
2013-03-09T01:05:00.000Z,2
2013-03-10T01:08:00.000Z,2
2013-03-11T01:17:00.000Z,2
2013-03-15T01:30:00.000Z,4
2013-03-17T00:41:00.000Z,3
2013-03-18T01:28:00.000Z,3
2013-03-19T01:34:00.000Z,3
2013-03-21T00:49:00.000Z,3
2013-03-23T01:03:00.000Z,3
2013-03-24T00:52:00.000Z,2
2013-03-25T06:00:00.000Z,2
2013-03-26T00:30:00.000Z,2
2013-03-27T00:47:00.000Z,2
2013-03-28T02:05:00.000Z,2
2013-03-29T01:41:00.000Z,1
2013-03-30T01:20:00.000Z,1
2013-03-31T00:48:00.000Z,1
2013-04-02T01:21:00.000Z,1
2013-04-03T00:11:00.000Z,2
2013-04-05T00:33:00.000Z,3
2013-04-06T00:20:00.000Z,4
2013-04-07T00:33:00.000Z,3
2013-04-08T00:23:00.000Z,2
2013-04-09T00:20:00.000Z,2
2013-04-10T00:55:00.000Z,3
2013-04-11T01:35:00.000Z,3
2013-04-14T01:02:00.000Z,3
2013-04-15T01:08:00.000Z,2
2013-04-16T01:50:00.000Z,2
2013-04-17T01:35:00.000Z,2
2013-04-21T01:30:00.000Z,2
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-04-23T01:06:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-09-14T00:57:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-08T00:59:00.000Z,-1
2013-11-23T00:48:00.000Z,1
2013-11-24T00:24:00.000Z,1
2013-11-25T00:15:00.000Z,1
2013-11-25T23:32:00.000Z,1
2013-11-28T00:31:00.000Z,1
2013-11-29T00:49:00.000Z,1
2013-11-30T00:51:00.000Z,2
2013-12-01T00:43:00.000Z,3
2013-12-02T00:32:00.000Z,2
2013-12-03T00:53:00.000Z,2
2013-12-05T00:21:00.000Z,2
2013-12-06T00:43:00.000Z,2
2013-12-07T00:41:00.000Z,2
2013-12-08T00:33:00.000Z,2
2013-12-08T23:34:00.000Z,2
2013-12-11T00:03:00.000Z,2
2013-12-12T00:08:00.000Z,3
2013-12-13T00:18:00.000Z,2
2013-12-13T23:57:00.000Z,3
2013-12-15T00:01:00.000Z,2
2013-12-16T23:41:00.000Z,2
2013-12-17T23:41:00.000Z,2
2013-12-18T23:55:00.000Z,2
2013-12-19T23:43:00.000Z,2
2013-12-22T00:05:00.000Z,2
2013-12-23T00:28:00.000Z,3
2013-12-24T00:37:00.000Z,2
2013-12-25T00:28:00.000Z,2
2013-12-25T23:58:00.000Z,3
2013-12-27T00:27:00.000Z,2
2013-12-28T00:17:00.000Z,2
2013-12-29T00:31:00.000Z,2
2013-12-30T00:40:00.000Z,2
2013-12-31T01:20:00.000Z,2
2014-01-01T00:49:00.000Z,2
2014-01-02T00:35:00.000Z,3
2014-01-03T00:26:00.000Z,3
2014-01-04T00:19:00.000Z,2
2014-01-05T00:02:00.000Z,3
2014-01-06T00:48:00.000Z,2
2014-01-07T00:44:00.000Z,2
2014-01-08T00:44:00.000Z,3
2014-01-09T00:27:00.000Z,3
2014-01-09T23:47:00.000Z,3
2014-01-11T00:42:00.000Z,4
2014-01-13T00:13:00.000Z,3
2014-01-14T00:49:00.000Z,3
2014-01-15T01:47:00.000Z,3
2014-01-17T01:21:00.000Z,4
2014-01-18T00:39:00.000Z,3
2014-01-19T01:04:00.000Z,2
2014-01-20T01:07:00.000Z,2
2014-01-21T01:00:00.000Z,2
2014-01-22T00:58:00.000Z,2
2014-01-23T00:43:00.000Z,2
2014-01-24T07:00:00.000Z,2
2014-01-25T00:48:00.000Z,2
2014-01-26T00:21:00.000Z,2
2014-01-28T00:12:00.000Z,1
2014-01-29T00:18:00.000Z,1
2014-01-30T00:25:00.000Z,2
2014-01-31T00:02:00.000Z,1
2014-02-01T00:25:00.000Z,1
2014-02-02T01:15:00.000Z,1
2014-02-03T00:15:00.000Z,1
2014-02-04T00:46:00.000Z,1
2014-02-05T00:13:00.000Z,1
2014-02-05T23:52:00.000Z,1
2014-02-07T00:09:00.000Z,1
2014-02-07T23:12:00.000Z,1
2014-02-09T00:15:00.000Z,1
2014-02-10T00:30:00.000Z,3
2014-02-11T00:17:00.000Z,3
2014-02-13T00:18:00.000Z,4
2014-02-14T00:27:00.000Z,4
2014-02-15T00:47:00.000Z,3
2014-02-17T00:44:00.000Z,4
2014-02-18T00:10:00.000Z,4
2014-02-19T01:42:00.000Z,4
2014-02-20T01:25:00.000Z,4
2014-02-22T00:14:00.000Z,4
2014-02-22T23:46:00.000Z,4
2014-02-24T23:28:00.000Z,4
2014-02-27T00:03:00.000Z,3
2014-02-28T00:33:00.000Z,3
2014-03-01T00:23:00.000Z,3
2014-03-02T00:23:00.000Z,3
2014-03-02T23:48:00.000Z,3
2014-03-04T00:14:00.000Z,3
2014-03-05T23:42:00.000Z,4
2014-03-08T00:36:00.000Z,4
2014-03-09T23:48:00.000Z,3
2014-03-13T00:32:00.000Z,2
2014-03-14T00:23:00.000Z,3
2014-03-15T00:44:00.000Z,4
2014-03-16T00:48:00.000Z,4
2014-03-17T00:58:00.000Z,4
2014-03-18T00:56:00.000Z,3
2014-03-23T00:17:00.000Z,2
2014-03-29T02:25:00.000Z,4
2014-04-01T00:12:00.000Z,3
2014-04-10T00:49:00.000Z,2
2014-04-17T00:44:00.000Z,3
2014-05-01T06:00:00.000Z,-1
