S1_total_0,S1_delta_0,S1_min_0,S1_max_0,S1_mean_0,S2_total_0,S2_delta_0,S2_min_0,S2_max_0,S2_mean_0,S1_total_1,S1_delta_1,S1_min_1,S1_max_1,S1_mean_1,S2_total_1,S2_delta_1,S2_min_1,S2_max_1,S2_mean_1,S1_total_2,S1_delta_2,S1_min_2,S1_max_2,S1_mean_2,S2_total_2,S2_delta_2,S2_min_2,S2_max_2,S2_mean_2,Danger Rating
0.08855291576673867,0.8751345532831001,0.6361702127659574,0.503921568627451,0.5624591846254314,0.2748380129589633,0.8837459634015069,0.5638297872340425,0.47058823529411764,0.5257953167273066,0.08423326133909288,0.8697524219590957,0.5085106382978724,0.4254901960784314,0.4573187797369157,0.26619870410367175,0.891280947255113,0.5148936170212767,0.37647058823529417,0.436701184812016,0.0826133909287257,0.9106566200215285,0.5297872340425532,0.41372549019607846,0.4798955126411045,0.25377969762419006,0.9494079655543595,0.5553191489361702,0.403921568627451,0.4699132381752028,3
0.0890928725701944,0.8665231431646931,0.6808510638297872,0.5078431372549019,0.5940852691482413,0.2775377969762419,0.867599569429494,0.6127659574468085,0.4392156862745098,0.5223435021923686,0.0890928725701944,0.867599569429494,0.672340425531915,0.503921568627451,0.5886743166340143,0.27699784017278617,0.8708288482238966,0.6361702127659574,0.45098039215686275,0.5431476816867244,0.08855291576673867,0.8751345532831001,0.6361702127659574,0.503921568627451,0.5624591846254314,0.2748380129589633,0.8837459634015069,0.5638297872340425,0.47058823529411764,0.5257953167273066,3
0.08855291576673867,0.8654467168998923,0.6106382978723405,0.6,0.5875548092172777,0.27699784017278617,0.8654467168998923,0.597872340425532,0.5901960784313726,0.5456665733743818,0.0890928725701944,0.8665231431646931,0.6808510638297872,0.5078431372549019,0.5940852691482413,0.2775377969762419,0.867599569429494,0.6127659574468085,0.4392156862745098,0.5223435021923686,0.0890928725701944,0.867599569429494,0.672340425531915,0.503921568627451,0.5886743166340143,0.27699784017278617,0.8708288482238966,0.6361702127659574,0.45098039215686275,0.5431476816867244,3
0.08963282937365011,0.8686759956942949,0.6297872340425532,0.5764705882352942,0.6016419442112136,0.27645788336933047,0.8654467168998923,0.625531914893617,0.6549019607843137,0.5989364679541002,0.08855291576673867,0.8654467168998923,0.6106382978723405,0.6,0.5875548092172777,0.27699784017278617,0.8654467168998923,0.597872340425532,0.5901960784313726,0.5456665733743818,0.0890928725701944,0.8665231431646931,0.6808510638297872,0.5078431372549019,0.5940852691482413,0.2775377969762419,0.867599569429494,0.6127659574468085,0.4392156862745098,0.5223435021923686,4
0.09125269978401729,0.8697524219590957,0.5680851063829787,0.5764705882352942,0.5827036104114189,0.27591792656587477,0.8654467168998923,0.6659574468085107,0.5823529411764706,0.6021084056348539,0.08963282937365011,0.8686759956942949,0.6297872340425532,0.5764705882352942,0.6016419442112136,0.27645788336933047,0.8654467168998923,0.625531914893617,0.6549019607843137,0.5989364679541002,0.08855291576673867,0.8654467168998923,0.6106382978723405,0.6,0.5875548092172777,0.27699784017278617,0.8654467168998923,0.597872340425532,0.5901960784313726,0.5456665733743818,3
0.08963282937365011,0.8632938643702905,0.5765957446808511,0.49411764705882355,0.5424946356936281,0.275377969762419,0.8654467168998923,0.5957446808510638,0.5705882352941176,0.5448269428118294,0.09125269978401729,0.8697524219590957,0.5680851063829787,0.5764705882352942,0.5827036104114189,0.27591792656587477,0.8654467168998923,0.6659574468085107,0.5823529411764706,0.6021084056348539,0.08963282937365011,0.8686759956942949,0.6297872340425532,0.5764705882352942,0.6016419442112136,0.27645788336933047,0.8654467168998923,0.625531914893617,0.6549019607843137,0.5989364679541002,2
0.0890928725701944,0.8708288482238966,0.625531914893617,0.603921568627451,0.5813975184252261,0.2748380129589633,0.8665231431646931,0.6276595744680852,0.592156862745098,0.5859688403769008,0.0869330453563715,0.8611410118406888,0.48085106382978726,0.5823529411764706,0.46515533165407214,0.2748380129589633,0.8654467168998923,0.5595744680851065,0.6941176470588235,0.5463196193674782,0.08963282937365011,0.8632938643702905,0.5765957446808511,0.49411764705882355,0.5424946356936281,0.275377969762419,0.8654467168998923,0.5957446808510638,0.5705882352941176,0.5448269428118294,2
0.0869330453563715,0.8622174381054897,0.5255319148936171,0.5176470588235295,0.5162795036850452,0.27429805615550756,0.8654467168998923,0.5617021276595745,0.6196078431372549,0.5708554902509562,0.0890928725701944,0.8708288482238966,0.625531914893617,0.603921568627451,0.5813975184252261,0.2748380129589633,0.8665231431646931,0.6276595744680852,0.592156862745098,0.5859688403769008,0.0869330453563715,0.8611410118406888,0.48085106382978726,0.5823529411764706,0.46515533165407214,0.2748380129589633,0.8654467168998923,0.5595744680851065,0.6941176470588235,0.5463196193674782,2
0.08639308855291578,0.8654467168998923,0.48723404255319147,0.5745098039215686,0.46431570109151965,0.27375809935205186,0.8654467168998923,0.6063829787234043,0.692156862745098,0.5885810243492863,0.0869330453563715,0.8622174381054897,0.5255319148936171,0.5176470588235295,0.5162795036850452,0.27429805615550756,0.8654467168998923,0.5617021276595745,0.6196078431372549,0.5708554902509562,0.0890928725701944,0.8708288482238966,0.625531914893617,0.603921568627451,0.5813975184252261,0.2748380129589633,0.8665231431646931,0.6276595744680852,0.592156862745098,0.5859688403769008,2
0.0869330453563715,0.867599569429494,0.5765957446808511,0.6490196078431373,0.5311129769568056,0.2748380129589633,0.8686759956942949,0.6936170212765957,0.7843137254901961,0.6759026028547438,0.08639308855291578,0.8654467168998923,0.48723404255319147,0.5745098039215686,0.46431570109151965,0.27375809935205186,0.8654467168998923,0.6063829787234043,0.692156862745098,0.5885810243492863,0.0869330453563715,0.8622174381054897,0.5255319148936171,0.5176470588235295,0.5162795036850452,0.27429805615550756,0.8654467168998923,0.5617021276595745,0.6196078431372549,0.5708554902509562,2
